mm_id,latin_name,common_name_de,aliases,category_key,source_part_file,canonical_master_id,canonical_master_name,canonical_match_type,resolver_known,resolver_input_match,resolver_canonical_id,hahnemann,kent,hering,boericke,boger,allen,has_boger_data,has_allen_data,identity_status,notes
mercurius-sulfuricus,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
mercurius-vivus,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
mitchella-repens,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
moschus,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,moschus,moschus,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
murex-purpurea,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
muriaticum-acidum,,,,acid,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
mygale-lasiodora,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
myosotis-arvensis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
myrica-cerifera,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
myristica-sebifera,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
myrrha,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
myrtus-communis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
naja-tripudians,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
naphthalinum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
narcissus-pseudonarcissus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
nasturtium-aquaticum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
nasturtium-officinale,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
natrium-muriaticum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
natrium-sulfuricum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
natrum-arsenicosum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_FALSE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
natrum-bicarbonicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
natrum-carbonicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,natrum-carbonicum,natrum-carbonicum,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
natrum-hypochlorosum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
natrum-iodatum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
natrum-nitricum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
natrum-phosphoricum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
natrum-salicylicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
natrum-silicofluoricum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
niccolum-metallicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
niccolum-sulfuricum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
tabacum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
nuphar-luteum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
nux-moschata,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
nyctanthes-arbor-tristis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
ocimum-canum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
oenanthe-crocata,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
oenothera-biennis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
olea-europaea,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
oleander,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
oleum-animale,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
oleum-jecoris-aselli,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
onosmodium-virginianum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
origanum-majorana,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
ornithogalum-umbellatum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
orthosiphon-stamineus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
osmium-metallicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
ostrya-virginica,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
ova-gallina-pellicula,,,,animal,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
oxalicum-acidum,,,,acid,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
oxydendrum-arboreum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
oxytropis-lamberti,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
paeonia-officinalis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
palladium-metallicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
opium,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
pareira-brava,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
paris-quadrifolia,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,paris-quadrifolia,paris-quadrifolia,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
passiflora-incarnata,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
paullinia-cupana,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
petroleum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,petroleum,petroleum,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
petroselinum-sativum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,DATASET_PRESENCE,FALSE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
phaseolus-nanus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
phellandrium-aquaticum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
phosphorus,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,phosphorus,phosphorus,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
physostigma-venenosum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
phytolacca-americana,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,DATASET_PRESENCE,FALSE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
pichi-pichi,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
picricum-acidum,,,,acid,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
pimpinella-saxifraga,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
pinus-sylvestris,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
piper-methysticum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
piper-nigrum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
piscidia-erythrina,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
plantago-major,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,TRUE,plantago-major,plantago-major,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
platinum-metallicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,DATASET_PRESENCE,FALSE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
platinum-muriaticum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
plumbum-aceticum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,DATASET_PRESENCE,FALSE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
plumbum-carbonicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,DATASET_PRESENCE,FALSE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
plumbum-iodatum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,DATASET_PRESENCE,FALSE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
plumbum-metallicum,,,,mineral,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_TRUE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
podophyllum-peltatum,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_TRUE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
polygonum-hydropiperoides,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
polyporus-officinalis,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,DATASET_PRESENCE,TRUE,TRUE,PARTIALLY_LINKED,"Diagnostic generated record"
populus-candicans,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
populus-tremuloides,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
pothos-foetidus,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
primula-obconica,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
prunus-spinosa,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,DEFAULT_TRUE,DATASET_PRESENCE,FALSE,TRUE,FALSE,PARTIALLY_LINKED,"Diagnostic generated record"
prunus-virginiana,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
psoralea-corylifolia,,,,plant,materiaMedicaPartX.ts,NONE,,NO_MATCH,FALSE,NONE,NONE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_FALSE,EXPLICIT_TRUE,FALSE,FALSE,FALSE,FALSE,MM_ONLY,"Diagnostic generated record"
